Date,District,Rent (₹),Utilities (₹),Groceries (₹),Transport (₹),Fuel Price (₹/liter),Healthcare (₹),Education (₹),Internet (₹),Total Monthly Expense (₹)
2024-03-01,Surat,9129.26,3770.08,6001.24,1783.72,101.32,998.2,3509.25,600.93,25792.68
2024-04-01,Surat,9206.36,3801.92,6051.92,1798.78,100.34,1006.63,3538.88,606.0,26010.49
2024-05-01,Surat,9110.58,3762.37,5988.96,1780.07,100.73,996.16,3502.07,599.7,25739.9
2024-06-01,Surat,9100.67,3758.27,5982.44,1778.13,101.41,995.07,3498.26,599.04,25711.88
2024-07-01,Surat,9172.7,3788.02,6029.79,1792.2,101.52,1002.95,3525.95,603.79,25915.4
2024-08-01,Surat,9174.41,3788.73,6030.91,1792.54,101.09,1003.14,3526.6,603.9,25920.22
2024-09-01,Surat,9181.83,3791.79,6035.79,1793.99,101.63,1003.95,3529.46,604.39,25941.2
2024-10-01,Surat,9124.52,3768.12,5998.12,1782.79,101.5,997.68,3507.42,600.61,25779.26
2024-11-01,Surat,9120.08,3766.29,5995.2,1781.92,101.57,997.2,3505.72,600.32,25766.72
2024-12-01,Surat,9110.84,3762.48,5989.13,1780.12,100.96,996.19,3502.17,599.71,25740.64
2025-01-01,Surat,9067.24,3744.47,5960.47,1771.6,101.09,991.42,3485.41,596.84,25617.45
2020-01-01,Surendranagar,11839.79,4828.6,5613.93,1132.15,88.22,914.89,4262.52,695.64,29287.53
2020-02-01,Surendranagar,11975.75,4884.05,5678.4,1145.16,88.22,925.4,4311.47,703.63,29623.85
2020-03-01,Surendranagar,11898.76,4852.65,5641.9,1137.79,87.94,919.45,4283.75,699.1,29433.41
2020-04-01,Surendranagar,11840.61,4828.93,5614.32,1132.23,88.05,914.96,4262.82,695.69,29289.56
2020-05-01,Surendranagar,11913.84,4858.8,5649.04,1139.24,88.69,920.61,4289.18,699.99,29470.7
2020-06-01,Surendranagar,11968.33,4881.03,5674.88,1144.45,88.03,924.83,4308.8,703.19,29605.51
2020-07-01,Surendranagar,11901.29,4853.68,5643.09,1138.04,88.21,919.65,4284.66,699.25,29439.66
2020-08-01,Surendranagar,11849.37,4832.51,5618.47,1133.07,88.24,915.63,4265.97,696.2,29311.22
2020-09-01,Surendranagar,11839.18,4828.35,5613.65,1132.1,87.8,914.85,4262.31,695.6,29286.03
2020-10-01,Surendranagar,11794.57,4810.16,5592.49,1127.83,88.11,911.4,4246.24,692.98,29175.68
2020-11-01,Surendranagar,11918.61,4860.74,5651.31,1139.69,87.8,920.98,4290.9,700.27,29482.5
2020-12-01,Surendranagar,11848.57,4832.18,5618.1,1132.99,88.31,915.57,4265.68,696.15,29309.25
2021-01-01,Surendranagar,11895.82,4851.45,5640.5,1137.51,87.74,919.22,4282.7,698.93,29426.14
2021-02-01,Surendranagar,12017.92,4901.25,5698.4,1149.19,87.77,928.66,4326.65,706.1,29728.17
2021-03-01,Surendranagar,11971.39,4882.27,5676.34,1144.74,87.64,925.06,4309.9,703.37,29613.08
2021-04-01,Surendranagar,11882.68,4846.09,5634.27,1136.26,88.08,918.21,4277.96,698.16,29393.62
2021-05-01,Surendranagar,11900.32,4853.29,5642.64,1137.94,88.01,919.57,4284.32,699.19,29437.28
2021-06-01,Surendranagar,11871.75,4841.64,5629.09,1135.21,87.52,917.36,4274.03,697.52,29366.6
2021-07-01,Surendranagar,11990.82,4890.19,5685.54,1146.6,87.82,926.56,4316.9,704.51,29661.12
2021-08-01,Surendranagar,11920.93,4861.69,5652.41,1139.91,88.13,921.16,4291.73,700.4,29488.24
2021-09-01,Surendranagar,11922.1,4862.17,5652.96,1140.03,87.76,921.25,4292.16,700.47,29491.14
2021-10-01,Surendranagar,11972.65,4882.79,5676.93,1144.86,88.08,925.16,4310.36,703.44,29616.18
2021-11-01,Surendranagar,11915.57,4859.51,5649.86,1139.4,87.99,920.75,4289.8,700.09,29474.98
2021-12-01,Surendranagar,12003.69,4895.44,5691.65,1147.83,87.75,927.56,4321.53,705.27,29692.96
2022-01-01,Surendranagar,11928.43,4864.75,5655.96,1140.63,87.8,921.74,4294.43,700.85,29506.79
2022-02-01,Surendranagar,11788.74,4807.78,5589.73,1127.27,87.43,910.95,4244.15,692.64,29161.26
2022-03-01,Surendranagar,11843.49,4830.11,5615.69,1132.51,87.77,915.18,4263.86,695.85,29296.69
2022-04-01,Surendranagar,12032.83,4907.33,5705.47,1150.61,88.13,929.81,4332.02,706.98,29765.06
2022-05-01,Surendranagar,11950.59,4873.79,5666.47,1142.75,87.78,923.45,4302.41,702.15,29561.61
2022-06-01,Surendranagar,11907.4,4856.18,5645.99,1138.62,88.55,920.12,4286.87,699.61,29454.79
2022-07-01,Surendranagar,11831.62,4825.27,5610.06,1131.37,88.06,914.26,4259.58,695.16,29267.33
2022-08-01,Surendranagar,11999.47,4893.72,5689.65,1147.42,88.2,927.23,4320.01,705.02,29682.53
2022-09-01,Surendranagar,12010.77,4898.33,5695.01,1148.5,88.0,928.11,4324.08,705.68,29710.48
2022-10-01,Surendranagar,11939.61,4869.31,5661.26,1141.7,87.97,922.61,4298.46,701.5,29534.44
2022-11-01,Surendranagar,11935.44,4867.61,5659.29,1141.3,87.7,922.28,4296.96,701.26,29524.14
2022-12-01,Surendranagar,11950.83,4873.88,5666.58,1142.77,88.02,923.47,4302.5,702.16,29562.2
2023-01-01,Surendranagar,11907.48,4856.21,5646.03,1138.63,88.4,920.12,4286.89,699.61,29454.98
2023-02-01,Surendranagar,11888.0,4848.26,5636.79,1136.76,88.26,918.62,4279.88,698.47,29406.78
2023-03-01,Surendranagar,11981.41,4886.36,5681.09,1145.7,88.17,925.84,4313.51,703.96,29637.86
2023-04-01,Surendranagar,11846.43,4831.31,5617.08,1132.79,88.04,915.41,4264.92,696.03,29303.97
2023-05-01,Surendranagar,12020.09,4902.13,5699.43,1149.4,87.46,928.83,4327.44,706.23,29733.54
2023-06-01,Surendranagar,11892.61,4850.14,5638.98,1137.21,88.25,918.97,4281.54,698.74,29418.2
2023-07-01,Surendranagar,11896.91,4851.9,5641.02,1137.62,88.16,919.31,4283.09,698.99,29428.83
2023-08-01,Surendranagar,11987.47,4888.83,5683.96,1146.28,88.0,926.3,4315.69,704.31,29652.83
2023-09-01,Surendranagar,11933.99,4867.02,5658.6,1141.16,87.97,922.17,4296.44,701.17,29520.56
2023-10-01,Surendranagar,11921.45,4861.9,5652.65,1139.96,88.5,921.2,4291.92,700.44,29489.53
2023-11-01,Surendranagar,11899.96,4853.14,5642.46,1137.91,87.85,919.54,4284.19,699.17,29436.38
2023-12-01,Surendranagar,11965.64,4879.93,5673.61,1144.19,87.72,924.62,4307.83,703.03,29598.84
2024-01-01,Surendranagar,11867.25,4839.8,5626.95,1134.78,87.78,917.01,4272.41,697.25,29355.45
2024-02-01,Surendranagar,11888.56,4848.49,5637.06,1136.82,87.89,918.66,4280.08,698.5,29408.18
2024-03-01,Surendranagar,11945.29,4871.63,5663.96,1142.24,87.85,923.04,4300.5,701.84,29548.5
2024-04-01,Surendranagar,11947.68,4872.6,5665.09,1142.47,88.17,923.23,4301.37,701.98,29554.43
2024-05-01,Surendranagar,11864.94,4838.86,5625.86,1134.56,88.17,916.84,4271.58,697.12,29349.75
2024-06-01,Surendranagar,11959.21,4877.3,5670.56,1143.57,87.48,924.12,4305.52,702.65,29582.93
2024-07-01,Surendranagar,11921.19,4861.8,5652.53,1139.94,87.81,921.18,4291.83,700.42,29488.9
2024-08-01,Surendranagar,11981.16,4886.26,5680.97,1145.67,87.81,925.82,4313.42,703.94,29637.24
2024-09-01,Surendranagar,11824.19,4822.24,5606.54,1130.66,87.94,913.69,4256.91,694.72,29248.96
2024-10-01,Surendranagar,11850.48,4832.96,5619.0,1133.18,88.17,915.72,4266.37,696.27,29313.98
2024-11-01,Surendranagar,11855.73,4835.1,5621.49,1133.68,87.94,916.12,4268.26,696.57,29326.96
2024-12-01,Surendranagar,11995.58,4892.14,5687.8,1147.05,88.23,926.93,4318.61,704.79,29672.91
2025-01-01,Surendranagar,11932.14,4866.27,5657.72,1140.99,87.91,922.03,4295.77,701.06,29515.99
2020-01-01,Tapi,9235.24,3462.72,5441.7,1041.31,99.96,505.21,3843.37,536.1,24065.64
2020-02-01,Tapi,9321.91,3495.21,5492.77,1051.08,98.91,509.95,3879.44,541.13,24291.48
2020-03-01,Tapi,9286.49,3481.93,5471.9,1047.09,99.22,508.01,3864.7,539.07,24199.19
2020-04-01,Tapi,9256.89,3470.83,5454.45,1043.75,99.42,506.39,3852.38,537.36,24122.05
2020-05-01,Tapi,9243.53,3465.83,5446.58,1042.24,99.6,505.66,3846.82,536.58,24087.24
2020-06-01,Tapi,9319.19,3494.19,5491.16,1050.77,99.48,509.8,3878.3,540.97,24284.39
2020-07-01,Tapi,9285.63,3481.61,5471.39,1046.99,99.57,507.96,3864.34,539.02,24196.95
2020-08-01,Tapi,9323.21,3495.7,5493.53,1051.22,99.51,510.02,3879.98,541.2,24294.87
2020-09-01,Tapi,9225.74,3459.16,5436.1,1040.24,99.14,504.69,3839.41,535.55,24040.89
2020-10-01,Tapi,9274.11,3477.29,5464.6,1045.69,98.93,507.33,3859.54,538.35,24166.93
2020-11-01,Tapi,9296.92,3485.84,5478.04,1048.26,99.79,508.58,3869.03,539.68,24226.35
2020-12-01,Tapi,9344.54,3503.7,5506.1,1053.63,99.59,511.19,3888.85,542.44,24350.45
2021-01-01,Tapi,9320.26,3494.59,5491.79,1050.89,100.03,509.86,3878.75,541.03,24287.18
2021-02-01,Tapi,9325.64,3496.61,5494.96,1051.5,99.65,510.15,3880.99,541.35,24301.2
2021-03-01,Tapi,9219.86,3456.95,5432.63,1039.57,99.77,504.37,3836.96,535.21,24025.55
2021-04-01,Tapi,9305.0,3488.87,5482.8,1049.17,99.35,509.02,3872.4,540.15,24247.42
2021-05-01,Tapi,9271.35,3476.26,5462.98,1045.38,99.21,507.18,3858.4,538.19,24159.74
2021-06-01,Tapi,9344.78,3503.79,5506.24,1053.66,99.36,511.2,3888.95,542.46,24351.06
2021-07-01,Tapi,9262.82,3473.06,5457.95,1044.42,99.14,506.72,3854.85,537.7,24137.51
2021-08-01,Tapi,9294.44,3484.91,5476.58,1047.98,99.27,508.45,3868.0,539.53,24219.9
2021-09-01,Tapi,9259.3,3471.74,5455.87,1044.02,98.96,506.52,3853.38,537.49,24128.33
2021-10-01,Tapi,9330.99,3498.62,5498.12,1052.1,99.33,510.45,3883.22,541.66,24315.15
2021-11-01,Tapi,9236.25,3463.09,5442.29,1041.42,99.29,505.26,3843.79,536.16,24068.25
2021-12-01,Tapi,9311.98,3491.49,5486.92,1049.96,99.38,509.41,3875.3,540.55,24265.61
2022-01-01,Tapi,9295.39,3485.27,5477.14,1048.09,99.38,508.5,3868.4,539.59,24222.37
2022-02-01,Tapi,9227.37,3459.76,5437.06,1040.42,99.65,504.78,3840.09,535.64,24045.12
2022-03-01,Tapi,9207.38,3452.27,5425.28,1038.16,99.51,503.68,3831.77,534.48,23993.02
2022-04-01,Tapi,9315.06,3492.65,5488.73,1050.31,99.31,509.57,3876.59,540.73,24273.64
2022-05-01,Tapi,9302.91,3488.09,5481.57,1048.94,99.29,508.91,3871.53,540.03,24241.98
2022-06-01,Tapi,9303.47,3488.3,5481.9,1049.0,99.67,508.94,3871.76,540.06,24243.44
2022-07-01,Tapi,9249.83,3468.19,5450.29,1042.95,99.57,506.01,3849.44,536.95,24103.65
2022-08-01,Tapi,9364.96,3511.36,5518.13,1055.93,99.45,512.3,3897.35,543.63,24403.67
2022-09-01,Tapi,9263.22,3473.21,5458.18,1044.46,100.05,506.74,3855.01,537.72,24138.55
2022-10-01,Tapi,9290.65,3483.49,5474.34,1047.55,99.44,508.24,3866.42,539.31,24210.01
2022-11-01,Tapi,9298.23,3486.34,5478.81,1048.41,99.51,508.65,3869.58,539.75,24229.78
2022-12-01,Tapi,9270.83,3476.06,5462.67,1045.32,99.43,507.15,3858.18,538.16,24158.38
2023-01-01,Tapi,9330.66,3498.49,5497.92,1052.07,99.26,510.43,3883.08,541.64,24314.28
2023-02-01,Tapi,9267.07,3474.65,5460.45,1044.9,99.29,506.95,3856.61,537.95,24148.59
2023-03-01,Tapi,9235.67,3462.88,5441.95,1041.35,99.17,505.23,3843.54,536.12,24066.74
2023-04-01,Tapi,9253.01,3469.38,5452.16,1043.31,99.37,506.18,3850.76,537.13,24111.93
2023-05-01,Tapi,9325.28,3496.48,5494.75,1051.46,99.81,510.13,3880.84,541.33,24300.27
2023-06-01,Tapi,9289.19,3482.94,5473.48,1047.39,99.51,508.16,3865.82,539.23,24206.21
2023-07-01,Tapi,9297.81,3486.18,5478.57,1048.36,98.75,508.63,3869.41,539.73,24228.69
2023-08-01,Tapi,9233.34,3462.01,5440.58,1041.09,99.6,505.1,3842.58,535.99,24060.69
2023-09-01,Tapi,9326.32,3496.87,5495.36,1051.58,99.62,510.19,3881.27,541.39,24302.97
2023-10-01,Tapi,9278.3,3478.86,5467.07,1046.16,98.78,507.56,3861.28,538.6,24177.83
2023-11-01,Tapi,9238.87,3464.08,5443.84,1041.72,99.11,505.41,3844.88,536.31,24075.1
2023-12-01,Tapi,9315.67,3492.87,5489.09,1050.38,99.27,509.61,3876.84,540.77,24275.23
2024-01-01,Tapi,9364.87,3511.32,5518.08,1055.92,99.81,512.3,3897.31,543.62,24403.43
2024-02-01,Tapi,9364.1,3511.03,5517.62,1055.84,99.1,512.26,3896.99,543.58,24401.41
2024-03-01,Tapi,9309.28,3490.48,5485.33,1049.65,99.23,509.26,3874.18,540.4,24258.58
2024-04-01,Tapi,9301.73,3487.65,5480.87,1048.8,99.13,508.85,3871.04,539.96,24238.89
2024-05-01,Tapi,9343.36,3503.25,5505.4,1053.5,99.14,511.12,3888.36,542.37,24347.37
2024-06-01,Tapi,9196.3,3448.12,5418.75,1036.92,99.98,503.08,3827.16,533.84,23964.16
2024-07-01,Tapi,9307.04,3489.64,5484.0,1049.4,99.05,509.14,3873.25,540.27,24252.74
2024-08-01,Tapi,9279.02,3479.13,5467.49,1046.24,99.2,507.6,3861.58,538.64,24179.71
2024-09-01,Tapi,9286.8,3482.05,5472.08,1047.12,99.61,508.03,3864.82,539.09,24200.0
2024-10-01,Tapi,9316.46,3493.17,5489.55,1050.46,99.45,509.65,3877.17,540.81,24277.28
2024-11-01,Tapi,9286.78,3482.04,5472.07,1047.12,99.69,508.03,3864.82,539.09,24199.94
2024-12-01,Tapi,9197.31,3448.5,5419.35,1037.03,99.15,503.13,3827.58,533.9,23966.79
2025-01-01,Tapi,9241.18,3464.95,5445.2,1041.98,99.67,505.53,3845.84,536.44,24081.12
2020-01-01,Vadodara,7619.71,4978.72,4394.28,1388.78,88.8,825.43,3263.58,616.57,23087.06
2020-02-01,Vadodara,7580.95,4953.39,4371.93,1381.71,88.54,821.24,3246.98,613.43,22969.63
2020-03-01,Vadodara,7613.19,4974.46,4390.53,1387.59,88.59,824.73,3260.79,616.04,23067.32
2020-04-01,Vadodara,7641.12,4992.71,4406.63,1392.68,89.28,827.75,3272.75,618.3,23151.95
2020-05-01,Vadodara,7538.33,4925.55,4347.36,1373.95,88.96,816.62,3228.73,609.98,22840.51
2020-06-01,Vadodara,7607.17,4970.53,4387.06,1386.49,89.0,824.08,3258.21,615.55,23049.08
2020-07-01,Vadodara,7630.66,4985.87,4400.6,1390.77,88.65,826.62,3268.27,617.45,23120.25
2020-08-01,Vadodara,7632.01,4986.76,4401.38,1391.02,88.53,826.77,3268.85,617.56,23124.35
2020-09-01,Vadodara,7573.8,4948.72,4367.81,1380.41,88.85,820.46,3243.92,612.85,22947.97
2020-10-01,Vadodara,7571.14,4946.99,4366.28,1379.93,88.8,820.17,3242.78,612.64,22939.92
2020-11-01,Vadodara,7604.34,4968.68,4385.42,1385.98,88.01,823.77,3257.0,615.32,23040.52
2020-12-01,Vadodara,7581.38,4953.68,4372.18,1381.79,88.72,821.28,3247.17,613.46,22970.95
2021-01-01,Vadodara,7587.77,4957.85,4375.87,1382.96,87.96,821.98,3249.9,613.98,22990.31
2021-02-01,Vadodara,7653.29,5000.66,4413.65,1394.9,88.68,829.07,3277.96,619.28,23188.81
2021-03-01,Vadodara,7620.01,4978.92,4394.46,1388.83,88.51,825.47,3263.71,616.59,23087.99
2021-04-01,Vadodara,7623.34,4981.09,4396.38,1389.44,89.12,825.83,3265.14,616.86,23098.08
2021-05-01,Vadodara,7575.29,4949.69,4368.67,1380.68,89.08,820.62,3244.56,612.97,22952.48
2021-06-01,Vadodara,7618.3,4977.8,4393.47,1388.52,88.4,825.28,3262.98,616.45,23082.8
2021-07-01,Vadodara,7687.11,5022.76,4433.16,1401.06,88.74,832.74,3292.45,622.02,23291.31
2021-08-01,Vadodara,7628.84,4984.69,4399.55,1390.44,88.56,826.42,3267.49,617.3,23114.75
2021-09-01,Vadodara,7572.96,4948.18,4367.33,1380.26,88.68,820.37,3243.56,612.78,22945.44
2021-10-01,Vadodara,7663.18,5007.12,4419.35,1396.7,88.55,830.14,3282.2,620.08,23218.78
2021-11-01,Vadodara,7602.16,4967.25,4384.17,1385.58,89.02,823.53,3256.07,615.15,23033.91
2021-12-01,Vadodara,7591.78,4960.47,4378.18,1383.69,88.77,822.41,3251.62,614.31,23002.46
2022-01-01,Vadodara,7636.46,4989.67,4403.95,1391.83,88.58,827.25,3270.76,617.92,23137.84
2022-02-01,Vadodara,7614.93,4975.6,4391.53,1387.91,88.81,824.92,3261.53,616.18,23072.6
2022-03-01,Vadodara,7587.97,4957.98,4375.98,1382.99,88.85,822.0,3249.99,614.0,22990.89
2022-04-01,Vadodara,7582.42,4954.36,4372.78,1381.98,88.45,821.4,3247.61,613.55,22974.1
2022-05-01,Vadodara,7545.24,4930.06,4351.34,1375.21,88.5,817.37,3231.69,610.54,22861.44
2022-06-01,Vadodara,7572.24,4947.7,4366.91,1380.13,88.53,820.29,3243.25,612.72,22943.24
2022-07-01,Vadodara,7626.4,4983.09,4398.14,1390.0,88.17,826.16,3266.44,617.11,23107.33
2022-08-01,Vadodara,7528.26,4918.96,4341.55,1372.11,88.43,815.53,3224.41,609.17,22809.98
2022-09-01,Vadodara,7620.68,4979.35,4394.84,1388.96,88.71,825.54,3263.99,616.64,23090.0
2022-10-01,Vadodara,7574.15,4948.95,4368.01,1380.48,88.94,820.5,3244.07,612.88,22949.03
2022-11-01,Vadodara,7578.2,4951.59,4370.35,1381.21,88.76,820.94,3245.8,613.21,22961.29
2022-12-01,Vadodara,7589.41,4958.92,4376.81,1383.26,88.4,822.15,3250.6,614.11,22995.28
2023-01-01,Vadodara,7580.22,4952.92,4371.51,1381.58,88.83,821.16,3246.67,613.37,22967.43
2023-02-01,Vadodara,7616.87,4976.87,4392.65,1388.26,88.89,825.13,3262.37,616.34,23078.48
2023-03-01,Vadodara,7616.87,4976.86,4392.65,1388.26,88.2,825.13,3262.37,616.34,23078.48
2023-04-01,Vadodara,7683.4,5020.33,4431.02,1400.39,88.73,832.33,3290.86,621.72,23280.04
2023-05-01,Vadodara,7622.7,4980.67,4396.01,1389.32,88.53,825.76,3264.86,616.81,23096.15
2023-06-01,Vadodara,7645.41,4995.51,4409.11,1393.46,88.34,828.22,3274.59,618.65,23164.95
2023-07-01,Vadodara,7626.31,4983.03,4398.1,1389.98,88.08,826.15,3266.41,617.1,23107.08
2023-08-01,Vadodara,7628.87,4984.7,4399.57,1390.45,88.35,826.43,3267.5,617.31,23114.83
2023-09-01,Vadodara,7613.69,4974.78,4390.81,1387.68,88.99,824.78,3261.0,616.08,23068.82
2023-10-01,Vadodara,7634.39,4988.31,4402.75,1391.46,88.96,827.03,3269.87,617.75,23131.56
2023-11-01,Vadodara,7645.7,4995.7,4409.28,1393.52,88.49,828.25,3274.71,618.67,23165.83
2023-12-01,Vadodara,7625.88,4982.75,4397.84,1389.9,88.17,826.1,3266.22,617.06,23105.76
2024-01-01,Vadodara,7577.11,4950.89,4369.72,1381.02,89.0,820.82,3245.34,613.12,22958.02
2024-02-01,Vadodara,7588.57,4958.37,4376.33,1383.1,88.14,822.06,3250.24,614.05,22992.72
2024-03-01,Vadodara,7679.58,5017.84,4428.81,1399.69,88.78,831.92,3289.22,621.41,23268.47
2024-04-01,Vadodara,7632.18,4986.87,4401.48,1391.05,88.37,826.79,3268.92,617.57,23124.86
2024-05-01,Vadodara,7613.95,4974.96,4390.97,1387.73,88.7,824.81,3261.12,616.1,23069.64
2024-06-01,Vadodara,7572.01,4947.55,4366.78,1380.09,88.59,820.27,3243.15,612.71,22942.55
2024-07-01,Vadodara,7546.25,4930.72,4351.92,1375.39,88.54,817.48,3232.12,610.62,22864.5
2024-08-01,Vadodara,7640.12,4992.06,4406.06,1392.5,88.43,827.65,3272.33,618.22,23148.93
2024-09-01,Vadodara,7675.54,5015.2,4426.48,1398.95,88.25,831.48,3287.49,621.08,23256.24
2024-10-01,Vadodara,7593.3,4961.47,4379.06,1383.97,88.46,822.57,3252.27,614.43,23007.07
2024-11-01,Vadodara,7596.34,4963.45,4380.81,1384.52,89.0,822.9,3253.57,614.67,23016.27
2024-12-01,Vadodara,7565.83,4943.51,4363.21,1378.96,88.51,819.6,3240.5,612.21,22923.81
2025-01-01,Vadodara,7628.01,4984.14,4399.07,1390.29,88.66,826.33,3267.14,617.24,23112.22
2020-01-01,Valsad,8420.04,3987.65,5220.92,1538.09,97.95,985.42,4938.09,540.68,25630.9
2020-02-01,Valsad,8461.88,4007.47,5246.87,1545.74,97.37,990.32,4962.63,543.37,25758.28
2020-03-01,Valsad,8419.15,3987.23,5220.38,1537.93,97.81,985.32,4937.57,540.62,25628.21
2020-04-01,Valsad,8452.64,4003.09,5241.14,1544.05,98.23,989.23,4957.21,542.77,25730.14
2020-05-01,Valsad,8409.34,3982.58,5214.29,1536.14,97.74,984.17,4931.82,539.99,25598.33
2020-06-01,Valsad,8420.26,3987.75,5221.06,1538.13,97.65,985.45,4938.22,540.7,25631.57
2020-07-01,Valsad,8427.22,3991.05,5225.38,1539.41,98.11,986.26,4942.3,541.14,25652.77
2020-08-01,Valsad,8397.46,3976.96,5206.92,1533.97,98.01,982.78,4924.85,539.23,25562.16
2020-09-01,Valsad,8370.16,3964.03,5189.99,1528.98,97.72,979.58,4908.84,537.48,25479.06
2020-10-01,Valsad,8427.97,3991.41,5225.84,1539.54,98.38,986.35,4942.74,541.19,25655.04
2020-11-01,Valsad,8430.27,3992.5,5227.27,1539.96,97.24,986.62,4944.09,541.34,25662.05
2020-12-01,Valsad,8357.65,3958.1,5182.24,1526.7,97.89,978.12,4901.5,536.68,25440.97
2021-01-01,Valsad,8467.71,4010.22,5250.48,1546.8,97.99,991.0,4966.05,543.74,25776.0
2021-02-01,Valsad,8448.91,4001.32,5238.82,1543.37,98.22,988.8,4955.02,542.54,25718.78
2021-03-01,Valsad,8419.12,3987.22,5220.35,1537.93,98.15,985.31,4937.55,540.62,25628.1
2021-04-01,Valsad,8373.1,3965.42,5191.82,1529.52,97.62,979.93,4910.56,537.67,25488.02
2021-05-01,Valsad,8365.73,3961.93,5187.25,1528.17,97.8,979.06,4906.24,537.19,25465.58
2021-06-01,Valsad,8439.9,3997.06,5233.24,1541.72,97.92,987.74,4949.74,541.96,25691.36
2021-07-01,Valsad,8444.46,3999.21,5236.06,1542.55,97.61,988.28,4952.41,542.25,25705.23
2021-08-01,Valsad,8433.84,3994.18,5229.48,1540.61,97.44,987.03,4946.18,541.57,25672.9
2021-09-01,Valsad,8499.28,4025.18,5270.06,1552.57,97.79,994.69,4984.56,545.77,25872.1
2021-10-01,Valsad,8421.26,3988.23,5221.68,1538.32,98.35,985.56,4938.8,540.76,25634.6
2021-11-01,Valsad,8389.52,3973.2,5202.0,1532.52,97.55,981.85,4920.19,538.72,25538.0
2021-12-01,Valsad,8395.67,3976.11,5205.81,1533.64,97.86,982.57,4923.8,539.12,25556.72
2022-01-01,Valsad,8460.03,4006.59,5245.72,1545.4,98.1,990.1,4961.55,543.25,25752.64
2022-02-01,Valsad,8550.2,4049.29,5301.63,1561.87,97.22,1000.65,5014.42,549.04,26027.1
2022-03-01,Valsad,8467.49,4010.12,5250.35,1546.76,97.72,990.97,4965.92,543.73,25775.35
2022-04-01,Valsad,8417.15,3986.28,5219.13,1537.57,97.7,985.08,4936.39,540.5,25622.1
2022-05-01,Valsad,8403.57,3979.85,5210.71,1535.09,98.38,983.49,4928.43,539.62,25580.76
2022-06-01,Valsad,8477.33,4014.78,5256.45,1548.56,97.89,992.12,4971.69,544.36,25805.3
2022-07-01,Valsad,8498.76,4024.93,5269.74,1552.47,97.44,994.63,4984.26,545.74,25870.53
2022-08-01,Valsad,8385.79,3971.43,5199.69,1531.84,97.24,981.41,4918.01,538.48,25526.66
2022-09-01,Valsad,8412.39,3984.03,5216.18,1536.7,97.93,984.52,4933.6,540.19,25607.61
2022-10-01,Valsad,8446.18,4000.03,5237.13,1542.87,97.93,988.48,4953.42,542.36,25710.48
2022-11-01,Valsad,8382.41,3969.83,5197.59,1531.22,98.12,981.02,4916.02,538.27,25516.35
2022-12-01,Valsad,8451.94,4002.76,5240.71,1543.92,98.1,989.15,4956.8,542.73,25728.02
2023-01-01,Valsad,8362.12,3960.22,5185.01,1527.51,97.98,978.64,4904.12,536.96,25454.58
2023-02-01,Valsad,8391.82,3974.28,5203.42,1532.94,97.77,982.12,4921.54,538.87,25544.98
2023-03-01,Valsad,8464.36,4008.64,5248.41,1546.19,97.91,990.61,4964.08,543.53,25765.81
2023-04-01,Valsad,8405.98,3980.99,5212.21,1535.53,97.89,983.77,4929.84,539.78,25588.1
2023-05-01,Valsad,8377.33,3967.43,5194.44,1530.29,98.22,980.42,4913.05,537.94,25500.9
2023-06-01,Valsad,8433.2,3993.88,5229.09,1540.5,98.21,986.96,4945.81,541.53,25670.97
2023-07-01,Valsad,8419.67,3987.48,5220.69,1538.03,97.73,985.38,4937.87,540.66,25629.77
2023-08-01,Valsad,8409.66,3982.73,5214.49,1536.2,98.14,984.2,4932.0,540.01,25599.3
2023-09-01,Valsad,8411.97,3983.83,5215.92,1536.62,98.07,984.47,4933.36,540.16,25606.32
2023-10-01,Valsad,8425.74,3990.35,5224.46,1539.14,97.3,986.09,4941.43,541.05,25648.25
2023-11-01,Valsad,8417.83,3986.6,5219.55,1537.69,97.54,985.16,4936.79,540.54,25624.16
2023-12-01,Valsad,8443.28,3998.66,5235.33,1542.34,97.53,988.14,4951.72,542.17,25701.64
2024-01-01,Valsad,8480.86,4016.45,5258.63,1549.2,97.86,992.54,4973.76,544.59,25816.03
2024-02-01,Valsad,8434.37,3994.44,5229.81,1540.71,98.08,987.1,4946.49,541.6,25674.52
2024-03-01,Valsad,8482.45,4017.21,5259.63,1549.5,97.88,992.72,4974.7,544.69,25820.89
2024-04-01,Valsad,8409.36,3982.59,5214.3,1536.14,97.36,984.17,4931.83,540.0,25598.4
2024-05-01,Valsad,8412.95,3984.29,5216.53,1536.8,97.7,984.59,4933.93,540.23,25609.32
2024-06-01,Valsad,8446.36,4000.12,5237.24,1542.9,97.78,988.5,4953.53,542.37,25711.02
2024-07-01,Valsad,8470.83,4011.7,5252.42,1547.37,97.7,991.36,4967.88,543.94,25785.51
2024-08-01,Valsad,8439.45,3996.84,5232.96,1541.64,98.23,987.69,4949.47,541.93,25689.98
2024-09-01,Valsad,8456.25,4004.8,5243.38,1544.71,97.87,989.66,4959.33,543.01,25741.12
2024-10-01,Valsad,8416.49,3985.97,5218.73,1537.45,97.7,985.0,4936.01,540.45,25620.1
2024-11-01,Valsad,8406.02,3981.01,5212.23,1535.53,97.72,983.78,4929.87,539.78,25588.22
2024-12-01,Valsad,8473.68,4013.06,5254.19,1547.89,97.82,991.7,4969.55,544.13,25794.19
